SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
2331,Govindhareddy Pacharalli,KOPPAL,IND,0,Graduate,"Rs 1,20,000","Rs 30,000, "
2332,Govindji Okhaji Thakor,PATAN,JD(U),,5th Pass,"Rs 18,91,361","Rs 0, "
2333,Gowda.Nsm,KRISHNAGIRI,JD(S),0,Graduate,"Rs 6,82,247","Rs 0, "
2334,Gowrimani.S,KARUR,IND,0,5th Pass,"Rs 87,50,000","Rs 5,00,000, "
2335,Granthi Narendrasingh Anmolsingh,NANDED,AAP,0,Graduate,"Rs 1,43,85,756","Rs 36,503, "
2336,Grisa Kumar,GAUTAM BUDHHA NAGAR,IND,0,8th Pass,"Rs 8,28,000","Rs 0, "
2337,Guahati Motilal,BHONGIR,All India Majlis-E-Ittehadul Muslimeen,,Literate,"Rs 74,93,876","Rs 0, "
2338,Guduru Janardhan Reddy,BHONGIR,Jai Samaikyandhra Party,0,10th Pass,"Rs 22,23,000","Rs 15,50,000, "
2339,Gufran Ahamad,MUZAFFARNAGAR,IND,0,12th Pass,"Rs 20,54,600","Rs 1,25,000, "
2340,Gugulothu Ranjith Kumar,KHAMMAM,IND,0,Literate,"Rs 2,70,000","Rs 0, "
2341,Gugulothu Sarvan,KHAMMAM,IND,0,Literate,"Rs 2,70,000","Rs 0, "
2342,Gugulotu Jagan,MAHABUBABAD,Marxist Communist Party of India (United),0,8th Pass,"Rs 6,85,000","Rs 4,00,000, "
2343,Gujjala Nagaraju,ANANTAPUR,IND,0,10th Pass,"Rs 5,28,46,700","Rs 0, "
2344,Gulab Chand Dubey,JAUNPUR,SHS,0,12th Pass,"Rs 5,71,68,060","Rs 50,00,000, "
2345,Gulab Chand Sahlot,CHITTORGARH,IND,0,10th Pass,"Rs 10,87,100","Rs 0, "
2346,Gulab Khan,DAMOH,IND,0,Post Graduate,"Rs 4,32,000","Rs 0, "
2347,Gulab Singh,SONIPAT,POORVANCHAL RASHTRIYA CONGRESS,0,Graduate,"Rs 5,39,52,000","Rs 0, "
2348,Gulam Farid,RAJSAMAND,SP,0,8th Pass,"Rs 8,58,960","Rs 1,48,000, "
2349,Gulam Nabi,SIKAR,BSP,0,12th Pass,"Rs 67,11,505","Rs 2,93,515, "
2350,Gulavas,CHANDAULI,IND,0,Literate,"Rs 95,000","Rs 0, "
2351,Guljar Kumar,MADHEPURA,BSP,0,Graduate,Rs 35,"Rs 0, "
2352,Gulkirat Kaur Panag,CHANDIGARH,AAP,0,Post Graduate,"Rs 12,95,08,000","Rs 21,64,000, "
2353,Gullihatty. D. Shekhar,CHITRADURGA,JD(S),,Graduate,"Rs 79,03,095","Rs 6,82,408, "
2354,Gulmir Khan,PARBHANI,BSP,,8th Pass,"Rs 2,70,000","Rs 0, "
2355,Gumjum Haider,ARUNACHAL WEST,AITC,0,Graduate,"Rs 88,08,016","Rs 0, "
2356,Gummidi Sandhya Rani,ARAKU,TDP,0,Graduate,"Rs 25,87,354","Rs 0, "
2357,Gun Devi ( Gyani Devi),ROBERTSGANJ,Qaumi Ekta Dal,0,Illiterate,"Rs 10,54,898","Rs 0, "
2358,Gunasekaran P,SIVAGANGA,IND,0,10th Pass,Nil,"Rs 0, "
2359,Gunasekaran T.K,ERODE,United Communist Party of India,0,10th Pass,"Rs 2,11,95,000","Rs 52,00,000, "
2360,"Gunasekaran, K.",NILGIRIS,RPI(A),0,12th Pass,"Rs 87,000","Rs 0, "
2361,Gunasekaran.K.,TENKASI,Tamil Nadu Makkal Congress,0,10th Pass,"Rs 1,23,000","Rs 0, "
2362,Gunasekaran.N,MAYILADUTHURAI,IND,0,Graduate,"Rs 55,500","Rs 0, "
2363,Gunasekaran.S,NAMAKKAL,IND,,8th Pass,"Rs 4,80,184","Rs 81,600, "
2364,Gunasekaran.T,THANJAVUR,IND,0,Graduate,"Rs 5,050","Rs 0, "
2365,Gundapaneni Raja Kumari,VIJAYAWADA,Pyramid Party of India,0,Post Graduate,"Rs 6,10,000","Rs 0, "
2366,Gundesh Khambra,BHOPAL,IND,0,10th Pass,"Rs 1,79,000","Rs 0, "
2367,Gunin Basumatari,JORHAT,SP,0,Graduate Professional,"Rs 1,03,22,068","Rs 2,17,200, "
2368,Gunnam Nagi Reddy,NALGONDA,Yuvajana Sramika Rythu Congress Party,0,Graduate,"Rs 88,61,773","Rs 0, "
2369,Gunwant Sudamrao Devpare,AMRAVATI,BSP,0,Others,"Rs 20,93,90,631","Rs 2,34,88,366, "
2370,Gupta Kanhaiyalal Rajaram,MUMBAI NORTH CENTRAL,IND,0,5th Pass,"Rs 1,69,96,369","Rs 0, "
2371,Gupteshwar,GHAZIPUR,Lok Dal,0,10th Pass,"Rs 1,45,25,880","Rs 0, "
2372,Gurbhej Singh,PATIALA,IND,0,10th Pass,"Rs 7,500","Rs 0, "
2373,Gurcharan Singh,BATHINDA,IND,0,10th Pass,"Rs 1,40,000","Rs 0, "
2374,Gurcharan Singh,FARIDKOT,RPI,0,10th Pass,"Rs 8,05,000","Rs 0, "
2375,Gurdeep Singh,FATEHGARH SAHIB,Inqalab Vikas Dal,0,10th Pass,"Rs 3,35,519","Rs 0, "
2376,Gurdeep Singh,BATHINDA,Indian Krantikari Lehar,0,Illiterate,"Rs 5,70,000","Rs 0, "
2377,Gurdeep Singh,SANGRUR,Democratic Bharatiya Samaj Party,0,10th Pass,"Rs 8,12,000","Rs 0, "
2378,Gurdeep Singh Kahlon,LUDHIANA,IND,,Graduate Professional,"Rs 99,75,000","Rs 70,000, "
2379,Gurdial Singh Gill,AMRITSAR,Democratic Bharatiya Samaj Party,0,10th Pass,"Rs 2,00,000","Rs 0, "
2380,Gurjant Singh,FIROZPUR,IND,0,Literate,"Rs 6,18,766","Rs 0, "
2381,Gurjeet Singh,GIRIDIH,AAP,0,Post Graduate,"Rs 31,82,920","Rs 2,37,000, "
2382,Gurmeet Singh,ANANDPUR SAHIB,IND,0,8th Pass,"Rs 40,97,703","Rs 3,00,000, "
2383,Gurmeet Singh,KURUKSHETRA,Lok Dal,0,Graduate,"Rs 31,25,677","Rs 69,000, "
2384,Gurmeet Singh Bakhatpura,GURDASPUR,CPI(ML)L,0,12th Pass,"Rs 37,00,000","Rs 2,00,000, "
2385,Gurmeet Singh Ranghreta,BATHINDA,Punjab Labour Party,,12th Pass,"Rs 35,74,000","Rs 1,00,000, "
2386,Gurnam Singh,KHADOOR SAHIB,IND,,10th Pass,"Rs 4,74,040","Rs 0, "
2387,Gurnam Singh,ANANDPUR SAHIB,IND,0,Post Graduate,"Rs 9,81,975","Rs 1,00,000, "
2388,Gurnam Singh,AMBALA,IND,0,Not Given,"Rs 50,000","Rs 0, "
2389,Gurnam Singh Koli,SHIMLA,BSP,0,12th Pass,"Rs 55,30,658","Rs 2,60,000, "
2390,Gurnule Ramesh Vithoba,YAVATMAL WASHIM,IND,0,8th Pass,"Rs 85,000","Rs 530, "
2391,Gurpal Singh,KHADOOR SAHIB,All India Mazdoor Party (Rangreta),0,5th Pass,"Rs 20,27,000","Rs 0, "
2392,Gurpreet Singh,SANGRUR,CPI(ML)L,0,5th Pass,"Rs 15,350","Rs 0, "
2393,Gurpreet Singh,PATIALA,Bahujan Samaj Party (Ambedkar),0,5th Pass,"Rs 10,70,000","Rs 0, "
2394,Gurpreet Singh Khanna,GURDASPUR,Bharatiya Gaon Taj Dal,0,Graduate,"Rs 16,54,228","Rs 0, "
2395,Gursagar Singh,JAMMU,Socialistic Democratic Party,0,12th Pass,"Rs 1,95,40,000","Rs 33,50,000, "
2396,Gursharn Singh Panesar,ANANDPUR SAHIB,IND,0,Post Graduate,"Rs 46,30,000","Rs 0, "
2397,Guru Prasad Pradhan,DHENKANAL,IND,0,Graduate Professional,"Rs 11,57,381","Rs 0, "
2398,Gurudas Uddhav Bawane,RAMTEK,IND,0,12th Pass,"Rs 37,42,000","Rs 8,20,000, "
2399,Gurudeva S H,UDUPI CHIKMAGALUR,AAP,0,Graduate Professional,"Rs 69,71,500","Rs 2,50,000, "
2400,Gurujada Beeraiah,MEDAK,IND,,12th Pass,"Rs 62,00,000","Rs 0, "
2401,Gurushantappa Chalwadi,DHARWAD,RPI(A),0,10th Pass,"Rs 3,20,255","Rs 0, "
2402,Guruswamy B,CHAMARAJANAGAR,SP,0,Graduate Professional,"Rs 1,10,61,200","Rs 9,95,250, "
2403,Gutha Sukhender Reddy,NALGONDA,INC,,12th Pass,"Rs 8,59,07,866","Rs 1,01,03,677, "
2404,Guttula Annapurna Seshagiri Rao,KAKINADA,IND,0,5th Pass,Nil,"Rs 0, "
2405,Gutturu Chinna Venkataramudu,HINDUPUR,INC,,10th Pass,"Rs 33,20,000","Rs 2,00,000, "
2406,Gyan Chand,BARGARH,BSP,0,5th Pass,"Rs 78,54,072","Rs 0, "
2407,Gyanendra,PHULPUR,NCP,0,12th Pass,"Rs 19,07,000","Rs 0, "
2408,H D Kumara Swamy,CHIKKBALLAPUR,JD(S),,Graduate,"Rs 1,49,78,30,567","Rs 72,96,03,654, "
2409,H N Ramakrishna Reddy,CHIKKBALLAPUR,Pyramid Party of India,0,10th Pass,"Rs 26,26,000","Rs 6,74,000, "
2410,H Raja,SIVAGANGA,BJP,0,Graduate Professional,"Rs 93,13,714","Rs 20,94,707, "
2411,H. Siddagangappa,CHITRADURGA,Ambedkar National Congress,0,12th Pass,"Rs 2,09,000","Rs 11,50,000, "
2412,H. Suresh Poojari,SHIMOGA,IND,0,5th Pass,"Rs 26,000","Rs 0, "
2413,H.A. Rahman,MAHBUBNAGAR,Yuvajana Sramika Rythu Congress Party,,Graduate,"Rs 45,000","Rs 0, "
2414,H.B.P. Ajay Sahebrao Baraskar Maharaj,AHMEDNAGAR,Bahujan Mukti Party,,12th Pass,"Rs 1,11,85,018","Rs 4,42,109, "
2415,H.D. Devegowda,HASSAN,JD(S),0,Others,"Rs 4,27,21,242","Rs 86,48,283, "
2416,H.D. Revanna,HASSAN,Karunaadu Party,0,10th Pass,"Rs 4,83,000","Rs 50,000, "
2417,H.K. Kenchveerappa,DAVANAGERE,Vichara Jagruthi Congress Paksha,,10th Pass,"Rs 43,59,500","Rs 50,000, "
2418,H.K. Mahendru,NORTH EAST DELHI,IND,0,8th Pass,"Rs 41,985","Rs 0, "
2419,H.K. Ramachandrappa,DAVANAGERE,CPI,0,10th Pass,"Rs 31,80,981","Rs 0, "
2420,H.K.Krishna,MANDYA,Karunaadu Party,0,Graduate,"Rs 3,90,000","Rs 0, "
2421,H.L. Manjunatha,BANGALORE CENTRAL,Kannada Chalavali Vatal Paksha,0,12th Pass,"Rs 6,000","Rs 0, "
2422,H.L.Mohan Kumar,TUMKUR,Hindustan Janta Party,0,8th Pass,"Rs 9,78,000","Rs 4,00,000, "
2423,H.N.Narayanaswamy,KOLAR,IND,0,10th Pass,"Rs 3,35,000","Rs 1,00,000, "
2424,H.Senthilkumar,ARANI,IND,0,10th Pass,"Rs 52,87,542","Rs 0, "
2425,H.V.Anjappa,KOLAR,IND,0,Post Graduate,"Rs 51,41,000","Rs 0, "
2426,Habibur Rahaman Molla,DIAMOND HARBOUR,Rashtriya Janasachetan Party (R.J.P.),0,10th Pass,"Rs 3,33,000","Rs 0, "
2427,Habung Payeng,ARUNACHAL WEST,AAP,0,Post Graduate,"Rs 1,45,87,055","Rs 0, "
2428,Hadapad Basavaraj,UTTARA KANNADA,Rani Chennamma Party,,12th Pass,"Rs 4,10,000","Rs 0, "
2429,Hafiz Mustaq,SOUTH DELHI,Jan Samanta Party,0,Illiterate,"Rs 4,30,000","Rs 0, "
2430,Haidar,JHANJHARPUR,VANCHITSAMAJ INSAAF PARTY,,Others,"Rs 6,40,000","Rs 0, "
2431,Haji Akhtar Paperwala,MUMBAI NORTH,IND,0,10th Pass,"Rs 54,01,000","Rs 7,50,000, "
2432,Haji Jainul Abedin,CHATRA,BSP,0,Graduate,"Rs 1,57,58,303","Rs 0, "
2433,Haji Mohd Yaqoob,MORADABAD,BSP,,8th Pass,"Rs 6,84,84,555","Rs 5,75,735, "
2434,Haji Moideen Shah,THRISSUR,JD(U),0,Others,"Rs 21,00,000","Rs 0, "
2435,Hakim Singh,BHIND,IND,0,10th Pass,"Rs 7,41,417","Rs 0, "
2436,Hakim Singh,MAINPURI,IND,0,12th Pass,"Rs 1,83,26,297","Rs 0, "
2437,Halappa Doddaneelappa Timmenahalli,HAVERI,BSP,0,Graduate,"Rs 10,80,000","Rs 2,00,000, "
2438,Hameed Mohammad Gulamhussain Sayyed,KALYAN,SP,0,8th Pass,"Rs 7,61,38,101","Rs 1,52,07,081, "
2439,Hamid Khan,FARIDABAD,Hindustan Kranti Dal,0,Graduate,"Rs 52,19,608","Rs 49,608, "
2440,Hamidullah Chaudhary,DOMARIYAGANJ,NCP,0,Post Graduate,"Rs 47,16,722","Rs 1,00,000, "
2441,Haneef Khan,DAKSHINA KANNADA,SDPI,0,10th Pass,"Rs 17,03,900","Rs 0, "
2442,Hanmant Krishna Majukar,BELGAUM,IND,0,10th Pass,"Rs 1,24,03,000","Rs 0, "
2443,Hanmanth Holer,BIJAPUR,IND,,12th Pass,"Rs 1,41,500","Rs 0, "
2444,Hans Mukhi,MISRIKH,IND,0,8th Pass,"Rs 14,92,126","Rs 1,15,000, "
2445,Hansh Mukhi,ETAWAH,INC,0,Post Graduate,"Rs 1,15,22,942","Rs 0, "
2446,Hanshraj Singh,ETAH,AAP,0,8th Pass,"Rs 85,15,861","Rs 4,00,000, "
2447,Hansraj,ALLAHABAD,IND,,Graduate,"Rs 6,80,000","Rs 0, "
2448,Hansraj,HISAR,IND,0,12th Pass,"Rs 60,000","Rs 0, "
2449,Hansraj Hansa,SIRSA,Jan Morcha,0,12th Pass,"Rs 77,000","Rs 0, "
2450,Hansraj Saini,SAHARANPUR,IND,0,Graduate Professional,"Rs 34,11,840","Rs 42,000, "
2451,Hanuman Beniwal,NAGAUR,IND,,Graduate Professional,"Rs 33,09,739","Rs 0, "
2452,Hanumanram,NAGAUR,AAP,0,Graduate Professional,"Rs 30,23,141","Rs 80,027, "
2453,Hanumantappa Kabbar,HAVERI,IND,0,Graduate,"Rs 16,00,000","Rs 0, "
2454,Hanumantappa Mallappa Bankapur,DHARWAD,JD(S),0,8th Pass,"Rs 2,52,57,819","Rs 17,10,000, "
2455,Hanumante Dhondopant Nagorao,NANDED,IND,0,Post Graduate,"Rs 10,75,000","Rs 26,000, "
2456,Hanumante Vijay Chandrao,NANDED,IND,0,8th Pass,"Rs 86,000","Rs 0, "
2457,Hanumanth Rao Mynampally,MALKAJGIRI,TRS,,Graduate Professional,"Rs 7,48,60,123","Rs 96,00,000, "
2458,Har Bhagwan,BADAUN,IND,0,Graduate,"Rs 63,95,670","Rs 44,625, "
2459,Har Gobind Arora,WEST DELHI,SHS,,12th Pass,"Rs 61,89,246","Rs 0, "
2460,Harak Singh Rawat,GARHWAL,INC,,Doctorate,"Rs 2,64,93,906","Rs 0, "
2461,Harashit Biswas,KRISHNANAGAR,BSP,0,Graduate,"Rs 18,02,540","Rs 0, "
2462,Harbhajan Singh,KORBA,IND,0,12th Pass,"Rs 13,41,613","Rs 0, "
2463,Harcharan Singh,ANANDPUR SAHIB,IND,0,Graduate,"Rs 40,00,000","Rs 0, "
2464,Harekrishna Sarkar,JALPAIGURI,RPI(A),0,Post Graduate,"Rs 9,62,066","Rs 6,65,800, "
2465,Harekrishna Sarkar,COOCHBEHAR,RPI(A),0,Post Graduate,"Rs 15,62,066","Rs 6,65,800, "
2466,Hari,MACHHLISHAHR,Suheldev Bhartiya Samaj Party,,8th Pass,"Rs 25,22,000","Rs 0, "
2467,Hari Arumbil,PALAKKAD,BSP,0,12th Pass,"Rs 4,15,000","Rs 80,000, "
2468,Hari Chand Jalmeria,JAMMU,JKNPP,0,Graduate Professional,"Rs 40,04,437","Rs 5,00,000, "
2469,Hari G,ARAKKONAM,AIADMK,,Post Graduate,"Rs 3,29,66,706","Rs 0, "
2470,Hari Kant Prasad,BEGUSARAI,Bharatiya Bahujan Congress,0,10th Pass,"Rs 19,51,470","Rs 90,000, "
2471,Hari Kishan Kuppili,VIZIANAGARAM,IND,0,Doctorate,"Rs 8,60,000","Rs 0, "
2472,Hari Lal,VARANASI,Rastriya Insaaf Party,0,10th Pass,"Rs 2,62,100","Rs 0, "
2473,Hari Manjhi,GAYA,BJP,,8th Pass,"Rs 1,01,84,120","Rs 20,00,000, "
2474,Hari Om Singh Rathore,RAJSAMAND,BJP,0,Graduate,"Rs 18,83,10,824","Rs 27,28,752, "
2475,Hari Parkash,SONIPAT,SUCI(C),0,10th Pass,"Rs 55,88,154","Rs 0, "
2476,Hari Prasad,ALWAR,IND,0,Post Graduate,"Rs 7,07,938","Rs 0, "
2477,Hari Prasad,LALGANJ,CPI,0,8th Pass,"Rs 8,37,000","Rs 0, "
2478,Hari Ram,TONK SAWAI MADHOPUR,IND,0,Graduate,"Rs 1,12,200","Rs 0, "
2479,Hari Ram,LUCKNOW,Samyak Parivartan Party,0,12th Pass,"Rs 11,79,873","Rs 0, "
2480,Hari Ram Sahni,LUDHIANA,AIFB,,8th Pass,"Rs 43,82,738","Rs 0, "
2481,Hari Singh Sharma,ALWAR,IND,0,8th Pass,"Rs 5,16,000","Rs 0, "
2482,Hari Uraon,JAMSHEDPUR,IND,0,12th Pass,"Rs 8,19,405","Rs 1,22,000, "
2483,"Hari, S.",ARAKKONAM,IND,0,10th Pass,"Rs 4,22,300","Rs 0, "
2484,"Hari, S.",ARAKKONAM,IND,0,10th Pass,"Rs 2,33,800","Rs 0, "
2485,Haribansh Sahai Kushwaha,SALEMPUR,SP,0,Post Graduate,"Rs 91,64,110","Rs 0, "
2486,Haribhakta Sardar,JALPAIGURI,SUCI(C),,10th Pass,"Rs 10,48,500","Rs 70, "
2487,Haribhau Soma Vartha,PALGHAR,IND,0,5th Pass,"Rs 7,58,500","Rs 0, "
2488,Haridwar Singh Yadav,CHANDAULI,JD(U),0,Post Graduate,"Rs 1,92,54,000","Rs 0, "
2489,Harihara Karana,KANDHAMAL,INC,0,Post Graduate,"Rs 9,63,50,411","Rs 2,69,368, "
2490,"Harikrishnan, P.",ARAKKONAM,IND,0,Not Given,"Rs 1,00,000","Rs 0, "
2491,Harilal Ranchodbhai Chauhan,JUNAGADH,IND,0,Graduate Professional,"Rs 6,19,375","Rs 0, "
2492,Harinam,MISRIKH,Socialist Party (India),0,10th Pass,"Rs 6,32,030","Rs 0, "
2493,Harinarayan Rajbhar,GHOSI,BJP,0,Literate,"Rs 2,34,03,964","Rs 0, "
2494,Harinarayan Yadav,MADHUBANI,BSP,,10th Pass,"Rs 1,25,47,000","Rs 25,000, "
2495,Harinath,GHOSI,Naitik Party,0,Graduate,"Rs 19,30,000","Rs 0, "
2496,Harinath,MACHHLISHAHR,IND,0,Not Given,"Rs 20,000","Rs 0, "
2497,Harinder Kumar,SANGRUR,IND,0,8th Pass,"Rs 95,08,574","Rs 0, "
2498,Harinder Singh Khalsa,FATEHGARH SAHIB,AAP,0,Post Graduate,"Rs 3,55,88,128","Rs 67,00,000, "
2499,Hariom,AMBEDKAR NAGAR,BJP,0,Post Graduate,"Rs 1,53,18,114","Rs 0, "
2500,Hariom,MORADABAD,Naya Daur Party,0,12th Pass,"Rs 32,70,600","Rs 0, "
2501,Hariom Sharma,CHANDNI CHOWK,AITC,0,10th Pass,"Rs 2,30,10,474","Rs 33,91,550, "
2502,Haripada Barman,JALPAIGURI,Rashtriya Janasachetan Party (R.J.P.),0,12th Pass,"Rs 2,39,580","Rs 0, "
2503,Hariprasad Dihingia,LAKHIMPUR,AGP,,10th Pass,"Rs 8,06,59,606","Rs 19,97,168, "
2504,Hariram,NAGAUR,IND,0,8th Pass,"Rs 14,20,000","Rs 0, "
2505,Hariram Mehrada,NAGAUR,Bahujan Sangharshh Dal,0,Post Graduate,"Rs 4,80,500","Rs 0, "
2506,Harish Chandra,GHOSI,Rashtriya Janwadi Party (Krantikari),0,Post Graduate,"Rs 8,79,79,107","Rs 0, "
2507,Harish Chandra,DAUSA,BJP,0,Graduate,"Rs 6,03,94,789","Rs 45,000, "
2508,Harish Chandra,BASTI,BJP,,Post Graduate,"Rs 53,45,882","Rs 8,60,185, "
2509,Harish Chandra Arya,ALMORA,AAP,0,12th Pass,"Rs 95,35,000","Rs 2,50,000, "
2510,Harish Chaudhary,BARMER,INC,0,Post Graduate,"Rs 88,22,577","Rs 24,07,054, "
2511,Harish Kumar,PATIALA,SHS,0,8th Pass,"Rs 18,07,873","Rs 0, "
2512,Harish Rawat,BANSWARA,AAP,0,10th Pass,"Rs 19,41,143","Rs 0, "
2513,Harishchandra Dattu Patil,BHIWANDI,IND,0,Graduate,"Rs 48,51,734","Rs 9,75,000, "
2514,Harivansh,PRATAPGARH,IND,0,10th Pass,"Rs 6,45,000","Rs 0, "
2515,Harkrishan Das Nijhawan,NEW DELHI,IND,,12th Pass,"Rs 2,91,94,281","Rs 5,72,550, "
2516,Harminder Singh Gill,KHADOOR SAHIB,INC,0,Post Graduate,"Rs 2,91,31,071","Rs 31,28,091, "
2517,Harmohinder Singh Sahni,VIJAYAWADA,AAP,0,12th Pass,"Rs 2,44,99,496","Rs 20,07,546, "
2518,Harpreet Singh,FATEHGARH SAHIB,Bahujan Mukti Party,0,12th Pass,"Rs 10,000","Rs 0, "
2519,Harsh Kumar,NORTH EAST DELHI,IND,0,Graduate Professional,"Rs 4,66,633","Rs 0, "
2520,Harshvardhan,MAHARAJGANJ,INC,,Graduate,"Rs 13,14,83,270","Rs 3,59,96,155, "
2521,Harsimrat Kaur Badal,BATHINDA,SAD,0,10th Pass,"Rs 1,08,16,64,910","Rs 41,26,34,299, "
2522,Harveer,BULANDSHAHR,IND,0,12th Pass,"Rs 6,08,000","Rs 0, "
2523,Harvilas Doharey,ETAWAH,Bahujan Mukti Party,0,Graduate Professional,"Rs 64,92,000","Rs 1,40,000, "
2524,Harvinder Singh Phoolka,LUDHIANA,AAP,0,Graduate Professional,"Rs 10,85,96,036","Rs 1,02,10,645, "
2525,Hasan Ali Sirquazi,HAVERI,AAP,0,Post Graduate,"Rs 34,39,291","Rs 8,00,000, "
2526,Hasibul Islam Mir,JADAVPUR,Rashtriya Janasachetan Party (R.J.P.),0,10th Pass,"Rs 3,33,000","Rs 0, "
2527,Hasnein Raza,AMROHA,New All India Congress Party,,5th Pass,"Rs 5,88,000","Rs 0, "
2528,Hayat Abdullah Shaikh,MUMBAI NORTH EAST,IUML,0,Illiterate,"Rs 39,907","Rs 0, "
2529,Hazi Mohd Islam,HARDWAR,BSP,,12th Pass,"Rs 2,81,90,958","Rs 11,10,000, "
2530,Heera Alias Heera Bhai Kathat,RAJSAMAND,IND,0,Literate,"Rs 8,85,000","Rs 50,000, "
2531,Hem Chandra Barman,COOCHBEHAR,BJP,0,12th Pass,"Rs 50,92,000","Rs 10,50,000, "
2532,Hem Kanta Miri,LAKHIMPUR,SUCI(C),0,Graduate Professional,"Rs 69,500","Rs 0, "
2533,Hema Malini,MATHURA,IND,0,Graduate,"Rs 47,07,000","Rs 7,00,000, "
2534,Hema Mehra,BADAUN,AAP,0,10th Pass,"Rs 10,33,68,000","Rs 0, "
2535,Hemanand Biswal,SUNDARGARH,INC,0,12th Pass,"Rs 2,01,07,728","Rs 13,00,000, "
2536,Hemant Kishor Srivastava,DEORIA,IND,0,Post Graduate,"Rs 2,69,500","Rs 20,284, "
2537,Hemant Kumar,GHOSI,Bhartiya Sarvjan Party,0,10th Pass,"Rs 6,51,000","Rs 0, "
2538,Hemant Kumar Saini,GURGAON,Bahujan Mukti Party,0,10th Pass,"Rs 1,52,06,538","Rs 10,08,079, "
2539,Hemant Kumar Yadav,VARANASI,Indian National League,0,Post Graduate,"Rs 38,599","Rs 0, "
2540,Hemant Pradhan,MAHASAMUND,IND,0,8th Pass,"Rs 2,19,000","Rs 0, "
2541,Hemendra Chandra Singh,KANDHAMAL,BJD,,Graduate,"Rs 50,39,07,437","Rs 47,86,551, "
2542,Hemendraveer Singh,MATHURA,Sarva Samaj Kalyan Party,0,Post Graduate,"Rs 1,43,500","Rs 0, "
2543,Hemendraveer Singh,ETAH,Sarva Samaj Kalyan Party,0,Post Graduate,"Rs 1,43,500","Rs 0, "
2544,Hemlal Markam,KANKER,GGP,,Graduate,"Rs 9,67,000","Rs 0, "
2545,Hemlal Murmu,RAJMAHAL,BJP,0,Graduate,"Rs 4,18,94,447","Rs 1,30,10,487, "
2546,Hemlata S. Mohan,DHANBAD,AJSU Party,0,Doctorate,"Rs 3,07,94,844","Rs 20,87,939, "
2547,Hemraj Singh,DEWAS,Bahujan Sangharshh Dal,0,Post Graduate,"Rs 65,000","Rs 0, "
2548,Hena Sahab,SIWAN,RJD,0,Graduate,"Rs 7,40,95,721","Rs 0, "
2549,Henary,RATLAM,AAP,0,Graduate,"Rs 1,07,000","Rs 0, "
2550,Hetram,GANGANAGAR,Rajasthan Vikas Party,0,Literate,"Rs 9,65,000","Rs 80,000, "
2551,Himmat Lal,KANPUR,Akhil Bharatiya Rajarya Sabha,0,Graduate Professional,"Rs 3,06,30,000","Rs 0, "
2552,Himmat Singh Shergill,ANANDPUR SAHIB,AAP,0,Graduate Professional,"Rs 4,44,87,450","Rs 1,09,75,665, "
2553,Hina Likhiram Kawre,BALAGHAT,INC,0,Post Graduate,"Rs 48,04,487","Rs 0, "
2554,Hinchh Lal,MIRZAPUR,IND,0,Graduate,"Rs 1,15,000","Rs 0, "
2555,Hira Lal,CHANDAULI,Bahujan Mukti Party,0,Post Graduate,"Rs 12,21,600","Rs 0, "
2556,Hira Lal,ALLAHABAD,IND,0,Post Graduate,"Rs 80,000","Rs 0, "
2557,Hira Lal Rao,BAHRAICH,Ambedkar National Congress,0,Graduate Professional,"Rs 12,79,200","Rs 0, "
2558,Hira Lal Verma,HARDOI,AAP,0,Post Graduate,"Rs 60,19,712","Rs 5,00,000, "
2559,Hira Lal Yadav,VARANASI,CPI(M),0,Doctorate,"Rs 7,45,430","Rs 0, "
2560,Hiraday Narayan Singh Tomar,GWALIOR,ABHM,0,10th Pass,"Rs 3,98,500","Rs 0, "
2561,Hiralal Sankhwar,DHANBAD,Jharkhand Party,0,Post Graduate,"Rs 34,22,500","Rs 0, "
2562,Hiramoni Deka Sonowal,LAKHIMPUR,AAP,0,Doctorate,"Rs 1,92,000","Rs 0, "
2563,Hiranmoy Majhi,JHARGRAM,IND,,12th Pass,"Rs 7,46,500","Rs 0, "
2564,Hirasan Uikey,BALAGHAT,GGP,0,Graduate Professional,"Rs 37,65,446","Rs 2,00,000, "
2565,Hirasingh Markam,KORBA,GGP,,Post Graduate,"Rs 7,00,304","Rs 0, "
2566,Hirji Punjabhai Siju,KACHCHH,Bahujan Mukti Party,0,10th Pass,"Rs 50,03,935","Rs 5,70,200, "
2567,Hitangshu Banerjee,KOLKATA DAKSHIN ,Amra Bangalee,0,Others,"Rs 11,200","Rs 0, "
2568,Hitendra Das,COOCHBEHAR,IND,0,8th Pass,"Rs 25,46,997","Rs 0, "
2569,Hoke (Patil)Rajedra Achyutrao,BEED,IND,0,12th Pass,"Rs 1,42,000","Rs 60,000, "
2570,Horen Borgohain,JORHAT,AIFB,0,Post Graduate,"Rs 32,60,000","Rs 800, "
2571,Hori Lal Yadav,RAIPUR,IND,,Illiterate,"Rs 80,64,318","Rs 26,318, "
2572,Hriday Narayun Yadav,DARBHANGA,CPI(M),,8th Pass,"Rs 73,63,000","Rs 51,576, "
2573,Hrishikesh Baruah,LAKHIMPUR,IND,0,Post Graduate,"Rs 9,000","Rs 0, "
2574,Hukum Deo Narayan Yadav,MADHUBANI,BJP,0,Graduate,"Rs 7,79,78,890","Rs 0, "
